Full_Address,lat,long,min_dist_mrt,min_dist_mall,cbd_dist
Block 452 FAJAR RD,1.3855979999999999,103.7720494,1335.9874082763224,245.8421299003434,14369.821202605825
Block 465 SEGAR RD,1.3872799999999998,103.7727737,1515.4744877410908,444.37800195162964,14468.27170140669
Block 201 PETIR RD,1.3718715,103.77530870000001,1213.0376089901129,1424.5895863581563,12964.985597880326
Block 273 BANGKIT RD,1.377558,103.775279,1430.1014910044707,867.4487971132105,13449.90861213583
Block 515 JELAPANG RD,1.388211,103.7672285,1214.0426423880888,330.1233527677884,14929.253479070087
Block 627 SENJA RD,1.3856183000000002,103.7591582,884.3437411097856,657.5253965182475,15294.036634811342
Block 617 BT PANJANG RING RD,1.3855799,103.76272469999999,801.126400064645,398.5264114610931,15027.59181182458
Block 133A CASHEW RD,1.3746385,103.7703448,822.53843822241,891.820284625293,13559.010547981012
Block 155 GANGSA RD,1.3753213,103.7651011,445.3442332638106,389.8241933773137,14008.511912239568
Block 503 JELAPANG RD,1.3845315,103.7664364,815.6753371143793,94.55167445321959,14671.026722321387
Block 12 TOH YI DR,1.3384138,103.7727743,478.941696433172,465.4877459770456,10673.22678237899
Block 1 QUEEN'S RD,1.3178590000000001,103.8073624,47.83030263123399,1522.7029008543143,6226.405083775715
Block 2 TOH YI DR,1.3391985,103.7752181,271.2775107020635,219.9109379020961,10502.80677263738
Block 635 VEERASAMY RD,1.3067255,103.85521949999999,132.23066926384445,346.91041856226894,2659.460694343969
Block 637 VEERASAMY RD,1.3069042,103.85572909999999,152.9800902412124,324.8631786397418,2688.771679621352
Block 661 BUFFALO RD,1.3069331,103.8503277,107.08954131307976,83.70999918646771,2648.6101153668874
Block 233 BAIN ST,1.2967926,103.8540468,343.86056068796734,236.76594874899746,1555.4497662034669
Block 8 TG PAGAR PLAZA,1.2772192,103.84272440000001,459.70375612229685,261.98892680025756,1148.6775199387073
Block 16 TECK WHYE LANE,1.3787334999999998,103.75512049999999,817.0635921039183,333.43787164444944,15054.183170200728
Block 252 CHOA CHU KANG AVE 2,1.3782785,103.74525390000001,796.2101544419091,677.2934765544907,15820.180824960322
Block 660 CHOA CHU KANG CRES,1.4010562,103.7498703,482.9145463465296,464.87559413351573,17257.686119685062
Block 690D CHOA CHU KANG CRES,1.4021252,103.75202009999998,724.8648206743702,722.1906786059485,17192.54725559641
Block 296 CHOA CHU KANG AVE 2,1.3774069,103.74075079999999,970.5220088295271,186.14769373569635,16134.956203982263
Block 484B CHOA CHU KANG AVE 5,1.3762785,103.7362931,1348.4303971048594,371.48328178358264,16437.775913007663
Block 234 CHOA CHU KANG CTRL,1.3802408000000002,103.74815040000001,713.9212278000052,477.2646342434462,15728.710131984799
Block 410 CHOA CHU KANG AVE 3,1.3805735000000001,103.7414522,623.2233974973118,383.258167502546,16305.060215186195
Block 685A CHOA CHU KANG CRES,1.4040371,103.7477655,736.2714538345216,667.6863501628715,17660.263048594545
Block 413 CHOA CHU KANG AVE 3,1.381373,103.74262890000001,484.9820800134128,486.82027653286355,16266.091003849724
Block 158 JLN TECK WHYE,1.3798941999999998,103.7572026,608.9458765932305,383.7329061065883,14981.832268582213
Block 212 CHOA CHU KANG CTRL,1.3825178,103.74742629999999,471.785315943087,400.7087673041023,15960.159207175948
Block 607 CHOA CHU KANG ST 62,1.3988909,103.74398670000001,427.406988065399,341.8657174351698,17516.999610252096
Block 636 CHOA CHU KANG NTH 6,1.3973209999999998,103.74896509999999,160.6327799575204,238.76279342094284,17014.693497559696
Block 688B CHOA CHU KANG DR,1.4034666999999998,103.750589,754.289109626401,722.8472971133017,17408.56720188912
Block 13 TECK WHYE LANE,1.3789492,103.75584470000001,738.3888864678897,399.18064161672993,15013.829704604523
Block 296C CHOA CHU KANG AVE 2,1.3766098999999998,103.7422669,1000.1873076477834,375.5984616157634,15949.340880647735
Block 687D CHOA CHU KANG DR,1.4037832000000001,103.7516142,841.5078154904355,819.2548955008801,17362.236874518527
Block 614 CHOA CHU KANG ST 62,1.4010185,103.74389609999999,569.6607210529135,471.61068911077984,17696.636672403834
Block 510 CHOA CHU KANG ST 51,1.3880707,103.7414296,435.06832692524483,485.2312247736723,16866.884215094273
Block 162 JLN TECK WHYE,1.3808456,103.7574741,619.3961979105644,369.76965130625666,15036.245091700437
Block 669 CHOA CHU KANG CRES,1.4028996999999999,103.74824100000001,615.2197108511768,554.7312474537414,17530.47718432133
Block 665 CHOA CHU KANG CRES,1.4019529,103.7501645,584.6016495025399,560.4728226958164,17311.502044294422
Block 546 CHOA CHU KANG ST 52,1.3930467,103.7431946,679.6583169943382,115.91499209021049,17111.819971244044
Block 785 CHOA CHU KANG DR,1.3946145,103.7477884,307.5482166015297,301.43237820549126,16882.632380420782
Block 786 CHOA CHU KANG DR,1.395123,103.748603,277.2998825756896,304.0438438094872,16862.201705721025
Block 638 CHOA CHU KANG ST 64,1.3977648,103.74833149999999,99.387410410753,157.67910503207446,17098.360485538356
Block 561 CHOA CHU KANG NTH 6,1.3958785,103.74489179999999,336.77541942722536,246.36942210582953,17205.33648021057
Block 555 CHOA CHU KANG NTH 6,1.3962656999999998,103.74360970000001,452.6830571313984,359.750501211933,17334.76011836699
Block 714 CLEMENTI WEST ST 2,1.3041378000000001,103.76181940000001,1255.530733715275,452.35227189876747,10229.027642046396
Block 509 WEST COAST DR,1.3111674,103.76100459999999,636.8199867448831,455.56228288065887,10520.682876853447
Block 612 CLEMENTI WEST ST 1,1.303383,103.76836540000001,1319.8931158323385,281.0403124235832,9501.100511349954
Block 376 CLEMENTI AVE 4,1.3181049999999999,103.76659699999999,378.3925407347445,451.95782234598266,10194.61426052273
Block 105 CLEMENTI ST 12,1.322682,103.76987659999999,995.2336312547897,1067.3696169988302,10068.12666475788
Block 330 CLEMENTI AVE 2,1.3136913000000001,103.76770379999999,296.2359570219829,293.7620563041878,9903.154031806134
Block 712 CLEMENTI WEST ST 2,1.3049422,103.7619099,1168.0266500472906,460.0003800413106,10239.930618122491
Block 373 CLEMENTI AVE 4,1.3194755,103.7673417,550.2342689087372,623.6018456533094,10177.12664301082
Block 301 CLEMENTI AVE 4,1.3221245000000001,103.76489740000001,797.6130266865538,826.8457048336321,10544.190944494809
Block 460 CLEMENTI AVE 3,1.3110612,103.766889,460.66567469782115,232.9661453088731,9893.367159151167
Block 457 CLEMENTI AVE 3,1.311791,103.7672512,406.55174336243874,250.02901665809756,9880.802521805446
Block 425 CLEMENTI AVE 1,1.3096465,103.77123459999999,842.2439947033863,739.5131744202379,9385.083227390642
Block 441B CLEMENTI AVE 3,1.314864,103.76405799999999,142.94477669907192,18.612525414503928,10328.77997135197
Block 204 CLEMENTI AVE 6,1.320908,103.7631999,703.1736070436398,693.2751330968424,10663.16543462198
Block 338 CLEMENTI AVE 2,1.316245,103.76956009999999,491.7078054375151,537.9467872586032,9811.592941853318
Block 109 ALJUNIED CRES,1.3194688,103.8844492,380.67993578534055,887.3215330617691,5465.48818322378
Block 93 PAYA LEBAR WAY,1.322814,103.8883456,470.33570366492347,319.52925658555165,6031.513804543862
Block 23 BALAM RD,1.3310198999999998,103.8865333,559.4743878730578,875.7601756006935,6600.699916124906
Block 69 CIRCUIT RD,1.3249771000000001,103.88745909999999,336.32118163706946,375.727977063718,6143.171742783341
Block 18 EUNOS CRES,1.3238223,103.9044705,477.43999100932734,1232.9489571961722,7442.512673981126
Block 83 MACPHERSON LANE,1.3316105,103.88548890000001,538.5785137101137,995.4136329336035,6585.514740247284
Block 52 CIRCUIT RD,1.3242166000000002,103.8856222,391.3605090965988,573.9015909038624,5946.549732925651
Block 64 CIRCUIT RD,1.326992,103.887077,315.2483513730822,504.8796111272142,6286.17692581974
Block 61 CIRCUIT RD,1.3259021,103.88679350000001,358.8722245602109,475.39940706920817,6173.153408445324
Block 12 PINE CL,1.3085806999999998,103.88227679999999,291.32608842562416,961.1000808452623,4459.344915673722
Block 339 UBI AVE 1,1.3265763000000002,103.90216459999999,524.5003844149311,1165.4598023208378,7433.816561578214
Block 11 EUNOS CRES,1.3218511,103.9043813,280.369087515487,1156.2828824245007,7304.340440501103
Block 49 JLN TIGA,1.3088593000000002,103.885355,388.52157894127527,1220.9684815003027,4747.669661967418
Block 330 UBI AVE 1,1.3265291000000001,103.9040224,686.7053956230518,1327.7354041890806,7589.130565002746
Block 22 EUNOS CRES,1.3248213,103.9019834,563.3034928361386,1034.4308284220901,7293.921044726979
Block 120 PAYA LEBAR WAY,1.3226178,103.8842681,483.1356733901055,749.3142234971418,5714.257682452715
Block 123 GEYLANG EAST CTRL,1.3181828000000002,103.88549259999999,357.84196482932725,864.5318045502925,5441.986372174502
Block 9 PINE CL,1.3094763,103.8826158,377.83103391947816,1060.019966405586,4551.6310820368635
Block 60 DAKOTA CRES,1.3071556,103.8882465,159.36548324662044,1102.148524080608,4903.195871146593
Block 626 HOUGANG AVE 8,1.3698518,103.8819123,1126.1606137556703,752.0870449874824,10190.004449173624
Block 244 HOUGANG ST 22,1.3581473999999998,103.8919701,791.0431426088121,775.244267938794,9462.170018146966
Block 126 HOUGANG AVE 1,1.3523271000000001,103.8855366,872.3105633735292,458.9166761682936,8560.528072151308
Block 620 HOUGANG AVE 8,1.3701336000000002,103.883815,980.3559174772485,835.8331934501849,10291.904637769732
Block 631 HOUGANG AVE 8,1.3707340000000001,103.8813686,1238.2489873240859,638.5252723937041,10262.101721789777
Block 304 HOUGANG AVE 5,1.3678595,103.89523790000001,494.3676015997476,254.92443578421504,10580.993582621368
Block 524 HOUGANG AVE 6,1.3741405,103.89063359999999,368.9272975780414,385.6474849057674,10987.488738006996
Block 703 HOUGANG AVE 2,1.3655591,103.8894329,732.8139488020443,826.3838076362798,10067.166992169517
Block 115 HOUGANG AVE 1,1.3527848999999998,103.88785,873.4788990862887,368.1604486272168,8722.93138228345
Block 15 HOUGANG AVE 3,1.362725,103.891747,783.8389279319349,819.8050462336881,9898.312978295633
Block 605 HOUGANG AVE 4,1.3709238000000001,103.8864427,679.8702838547621,830.8524288252235,10479.340035714804
Block 552 HOUGANG ST 51,1.3788,103.8904,567.730523434199,284.86107146181126,11451.991000291659
Block 706 HOUGANG AVE 2,1.3659296,103.888708,740.1987129351684,817.9188738080651,10070.714735442629
Block 515 HOUGANG AVE 10,1.3724284,103.8890478,404.000318461013,521.0037785791545,10743.883845185213
Block 968 HOUGANG AVE 9,1.3787367,103.8784692,1721.242014178635,305.4994411923062,11009.424096475963
Block 354 HOUGANG AVE 7,1.3724597,103.8992195,753.1921930724775,504.34369423930957,11237.96828412903
Block 109 HOUGANG AVE 1,1.3553493,103.8892329,702.6145459662324,645.0680843334078,9045.539580894865
Block 352 HOUGANG AVE 7,1.3720940000000001,103.8991288,737.9638108706173,476.20593103395413,11197.589067409488
Block 702 HOUGANG AVE 2,1.3657772,103.88970479999999,697.4603547574798,789.6243639450807,10101.80652583257
Block 927 HOUGANG ST 91,1.3766715,103.88072679999999,1437.1108524180097,187.51111069624469,10863.112516785446
Block 301 HOUGANG AVE 5,1.367804,103.8937824,421.86320879467627,311.0533497289936,10501.637709849356
Block 574 HOUGANG ST 51,1.3774959,103.8869184,918.62619671663,229.01204252637385,11175.505037512
Block 156 HOUGANG ST 11,1.3527286,103.87946590000001,722.1919801920977,166.19341293265032,8323.058647472111
Block 506 HOUGANG AVE 8,1.3728214,103.8876207,568.6409970650477,680.1617545313355,10723.020992875863
Block 241 HOUGANG ST 22,1.3567566,103.8918795,839.2095508126207,808.9197221163284,9322.520164148078
Block 548 HOUGANG ST 51,1.3795518999999998,103.89140400000001,437.4557240495147,391.57072784208754,11571.574808810337
Block 159 HOUGANG ST 11,1.3514844,103.8793753,663.5420982055158,288.7648318888674,8191.924238192545
Block 544 HOUGANG AVE 8,1.3785288999999998,103.89183100000001,521.4437554505731,446.89498663802016,11485.871476834396
Block 361 HOUGANG AVE 5,1.3694024999999999,103.8959572,440.78834426423794,111.27673758682526,10769.294887716678
Block 962 HOUGANG AVE 9,1.3777853,103.878288,1735.1453213550787,213.63330737635442,10902.734417444615
Block 981C BUANGKOK CRES,1.380449,103.8796898,1545.6461730737772,488.79952578076075,11229.063164108915
Block 984B BUANGKOK LINK,1.3820572,103.880596,1422.7760822961325,298.3187602538094,11428.1769347417
Block 616 HOUGANG AVE 8,1.3688586,103.88348020000001,974.80824631971,930.619743285662,10146.833676744534
Block 432 HOUGANG AVE 6,1.3765986000000001,103.8930575,577.1306478280527,451.74283212869864,11345.11364219637
Block 926 HOUGANG ST 91,1.3760108,103.8810062,1380.1495519909472,206.1249487546174,10802.95230201852
Block 502 HOUGANG AVE 8,1.3728073,103.8869184,643.7620693893678,728.2631361089869,10692.355466324443
Block 956 HOUGANG ST 91,1.3767486999999998,103.87882890000002,1635.5214739817047,84.20405741910754,10809.500746555954
Block 957 HOUGANG ST 91,1.3765273,103.8793726,1570.2570007347688,56.938806256820094,10803.368245712734
Block 531 HOUGANG AVE 6,1.3758093999999998,103.8902484,549.2895796091768,468.39880215575243,11140.241464691833
Block 641 HOUGANG AVE 8,1.3713256,103.88009749999999,1352.5196556787641,534.0684813046521,10278.983376239117
Block 421 HOUGANG AVE 10,1.3754906,103.894598,506.75817183173245,337.2535218035944,11305.460675104317
Block 830 HOUGANG CTRL,1.3709751000000001,103.8901578,268.59078179381856,434.59322526646883,10645.745119053981
Block 120 HOUGANG AVE 1,1.3544383,103.8876207,694.0405036052501,552.2851935096177,8873.415800228675
Block 539 HOUGANG ST 52,1.3775391000000001,103.89015140000001,699.9234936867532,319.29019294720155,11312.545168678285
Block 144 LOR AH SOO,1.3519795000000001,103.8831848,936.0131135485707,550.471895506944,8412.421350244704
Block 446 HOUGANG AVE 8,1.378808,103.894272,473.85160194776455,692.5129676475358,11623.368797237357
Block 560 HOUGANG ST 51,1.380312,103.889383,531.3751117838632,198.81565398773864,11564.858117943693
Block 428 HOUGANG AVE 6,1.3751098999999998,103.8928939,411.52305825687034,295.851348818296,11187.602541678345
Block 145 LOR AH SOO,1.3515398,103.883276,981.1130296415974,580.8422079249134,8372.672736668024
Block 850 HOUGANG CTRL,1.3700784,103.89314809999999,161.9748589115106,240.05656491320872,10695.872296580359
Block 358 HOUGANG AVE 5,1.3688924999999998,103.8955041,431.94075283868534,142.3573372439511,10696.011735026577
Block 834 HOUGANG CTRL,1.3699511999999998,103.889886,335.63983994864776,516.2840937409293,10530.018332990347
Block 562 HOUGANG ST 51,1.380954,103.889115,522.0578412282986,226.13979763321785,11620.102148319613
Block 33 TEBAN GDNS RD,1.320352,103.7417238,1422.9260705311813,1355.2048101676799,12875.27102315007
Block 35 TEBAN GDNS RD,1.3196158000000002,103.7424479,1502.92583137215,1414.041270849668,12772.934975125956
Block 202 JURONG EAST ST 21,1.3367531000000001,103.7429912,399.41323563518586,246.42708316862698,13439.52977143863
Block 229 JURONG EAST ST 21,1.341847,103.7379449,600.3756311028453,972.5091748231797,14194.644027351487
Block 341 JURONG EAST AVE 1,1.3491988000000001,103.7313183,760.9054443499627,1976.811342713219,15227.559651167707
Block 110 JURONG EAST ST 13,1.3391271,103.7364741,566.9981691716275,789.9086274846726,14206.38093007821
Block 24 TEBAN GDNS RD,1.3235218999999998,103.7378317,1181.1257575837674,1099.4157661027207,13399.356983821823
Block 302 JURONG EAST ST 32,1.3447850000000001,103.7345756,341.5985494254908,1438.9472644613638,14677.277820052983
Block 315 JURONG EAST ST 32,1.3463321000000001,103.7330373,433.7803588035687,1670.19106147321,14908.596231042922
Block 204 JURONG EAST ST 21,1.337177,103.741959,440.6971516360399,306.9082251707175,13563.290732498675
Block 286A TOH GUAN RD,1.3387813999999998,103.7457065,723.1757165631768,456.3071561784233,13271.91012308676
Block 60 TEBAN GDNS RD,1.3226973999999998,103.73862240000001,1232.3595904016986,1170.2405632191944,13286.060527551912
Block 320 JURONG EAST ST 31,1.348248,103.73104670000001,664.9866984218593,1874.5160444848493,15203.903093966388
Block 219A JURONG EAST ST 21,1.3406595,103.7374697,578.3310340511395,891.04319765482,14182.155228189398
Block 281 TOH GUAN RD,1.3399491000000001,103.7464306,875.3739423615166,569.4793429499861,13261.428985081713
Block 337 JURONG EAST AVE 1,1.3498561000000002,103.7316804,826.5892621158026,1946.6735129055985,15227.385893175458
Block 213 BOON LAY PL,1.3495248,103.7128562,1057.9962218492717,1278.460799654535,17073.368501440556
Block 215 BOON LAY PL,1.3487219,103.71231309999999,1065.0953719431366,1171.1318805138849,17089.994060895253
Block 121 YUAN CHING RD,1.3357803999999998,103.7240521,1005.5902231057023,376.2718752613432,15316.953009283945
Block 485 JURONG WEST AVE 1,1.3483436000000002,103.7271548,839.1207495149223,1657.4852667632836,15591.411647485425
Block 917 JURONG WEST ST 91,1.340368,103.6875647,1137.367766927015,1113.9810353401829,19294.75320160865
Block 504 JURONG WEST ST 51,1.349915,103.718834,661.94655515904,1688.4661144161103,16494.811971259416
Block 474 JURONG WEST ST 41,1.3480683,103.7240777,557.0072465607963,1513.7330036533788,15881.850343473077
Block 516 JURONG WEST ST 52,1.3455247,103.72054759999999,142.1380236692306,1188.849689695354,16110.383349297073
Block 271A JURONG WEST ST 24,1.3508208000000002,103.7040787,1362.9016046742172,748.7644504537003,18019.001166798964
Block 903 JURONG WEST ST 91,1.3392663999999999,103.6863407,1245.9741927714529,1273.1325964290359,19384.016496073855
Block 815 JURONG WEST ST 81,1.3453475000000001,103.6957777,871.0930123610549,398.7729026681291,18630.615248857936
Block 938 JURONG WEST ST 91,1.3429826,103.6898694,1026.8623597407702,845.2342920293565,19150.894925745488
Block 824 JURONG WEST ST 81,1.3465198,103.69389840000001,1056.6960854875242,490.9101609760223,18872.92947082855
Block 835 JURONG WEST ST 81,1.3436249,103.6937598,776.6256168992758,438.94774213426865,18770.57048822083
Block 837 JURONG WEST ST 81,1.3434041,103.69303620000001,802.2132786711769,507.26585807495474,18837.141524170984
Block 420 JURONG WEST ST 42,1.3506148,103.7271552,996.9119291930639,1887.8248032065974,15709.325361695468
Block 711 JURONG WEST ST 71,1.3431146999999999,103.6955923,638.0985767947979,229.9486456924053,18559.944672184403
Block 706 JURONG WEST ST 71,1.3414354,103.694597,523.8002157927117,323.5260299258106,18598.086490523692
Block 980 JURONG WEST ST 93,1.3391514,103.6936695,449.4001402614852,532.305331864532,18609.1400323724
Block 464 JURONG WEST ST 41,1.3503493,103.7223585,694.9590045569475,1730.4134308094976,16167.268571258666
Block 668B JURONG WEST ST 64,1.3421178999999999,103.703374,472.77605324996654,456.4568220421041,17713.103724336095
Block 415 JURONG WEST ST 42,1.3528733999999998,103.72500240000001,1060.8062013949507,2054.4236839634113,16039.239702151668
Block 655A JURONG WEST ST 61,1.335541,103.698465,260.0978734498921,739.0667935445019,17973.93422951859
Block 432 JURONG WEST ST 42,1.3525323,103.7238032,973.5559124111809,1991.1681421717858,16138.319999017354
Block 744 JURONG WEST ST 73,1.3468191,103.6991918,1033.4113293460503,286.9728314792114,18340.15953006507
Block 183 YUNG SHENG RD,1.3332723999999998,103.72271629999999,1234.0213190619352,268.5795978345225,15351.931874621247
Block 667D JURONG WEST ST 65,1.3417765,103.7022203,531.0752914688659,535.9418575155423,17818.696526735304
Block 632 JURONG WEST ST 65,1.3439038,103.6997564,739.2995657796932,325.1059826243027,18160.194411048273
Block 990C JURONG WEST ST 93,1.3355629,103.6945741,391.55527239647046,793.2860702044497,18385.008687767368
Block 693 JURONG WEST CTRL 1,1.3426687,103.7063375,451.41651025319254,326.2976583628804,17429.962475073015
Block 352 KANG CHING RD,1.33912415,103.72038885,570.1505644049265,483.1240934382752,15835.852597929968
Block 648C JURONG WEST ST 61,1.3389625,103.6978996,155.15213831089704,355.55489811311713,18158.897552123188
Block 447 JURONG WEST ST 42,1.352581,103.7201438,922.5199382487465,1970.1525901720577,16500.038728999494
Block 262 BOON LAY DR,1.3446491000000003,103.7071541,683.0723195322016,544.4004057704533,17430.3446383062
Block 351 CORPORATION DR,1.339002,103.71993,589.791092557165,477.6301992291955,15877.573924546197
Block 987A JURONG WEST ST 93,1.3365898,103.6944841,346.942833034707,695.3014643634702,18430.701226617235
Block 345 KANG CHING RD,1.3395238,103.721324,527.4181459250664,527.8805699439938,15757.631416196515
Block 608 JURONG WEST ST 65,1.3382374,103.7002735,324.24964636164,536.0185609560367,17883.203851384515
Block 694 JURONG WEST CTRL 1,1.3433982,103.70688050000001,541.4431924780386,404.37797039283805,17404.8340565218
Block 684B JURONG WEST ST 64,1.3438598,103.70425829999999,604.8005540752304,531.7298096755508,17694.023702503204
Block 275D JURONG WEST ST 25,1.353531,103.7030799,1676.6840191522092,794.7192832148597,18246.191046142314
Block 949 JURONG WEST ST 91,1.3435038000000001,103.69161109999999,915.2117248747231,663.5955446870548,18989.40107533655
Block 273A JURONG WEST AVE 3,1.3514846,103.70317390000001,1452.5956561935998,680.5096566219939,18141.1243885201
Block 268B BOON LAY DR,1.3477396000000001,103.70794659999999,1035.875285274352,894.391986018962,17486.293930979187
Block 271C JURONG WEST ST 24,1.3502146000000002,103.7043728,1292.1066679138594,764.5187465909986,17961.40697452121
Block 204 BOON LAY DR,1.3443655,103.7150948,634.691698324226,1061.9641679545794,16607.764951063004
Block 811 JURONG WEST ST 81,1.3466882,103.6964772,1005.4404633687641,274.79612778943596,18613.891769791633
Block 677C JURONG WEST ST 64,1.3452517,103.7047399,743.03217578366,647.9921678967015,17703.733971957696
Block 623 JURONG WEST ST 61,1.3403882,103.6983973,322.23886923199467,222.37436590246736,18161.309165614115
Block 674A JURONG WEST ST 65,1.3446042999999999,103.7021772,775.8520847836822,595.5457721559559,17939.536791801085
Block 670A JURONG WEST ST 65,1.3440873,103.7029009,686.1457063256224,642.0142425739202,17843.336450373932
Block 678D JURONG WEST ST 64,1.3449633,103.7034441,749.4749816086924,683.1795869932824,17824.40352719692
Block 677A JURONG WEST ST 64,1.3456877,103.7048921,788.2594241836061,688.2746323359785,17706.945511698254
Block 365 CORPORATION DR,1.3392367,103.72059909999999,556.3292372659246,493.7846673611225,15819.215685105457
Block 705 JURONG WEST ST 71,1.3413419,103.6949363,493.4638995537689,290.0079512171072,18559.086525557017
Block 539 JURONG WEST AVE 1,1.3509698,103.7163857,889.2823259286067,1641.7983819979065,16790.65865543654
Block 437 JURONG WEST AVE 1,1.3518704,103.7238065,905.3089429687423,1919.104416593834,16103.258111322539
Block 644 JURONG WEST ST 61,1.339284,103.6961125,232.4188260625715,347.7595790890613,18358.02615301984
Block 180 YUNG SHENG RD,1.3338678,103.7211787,1150.3431785236087,108.07785608597905,15535.27777098276
Block 408 JURONG WEST ST 42,1.3548105,103.72262669999999,1183.8220108051412,2224.326256008859,16374.220628005713
Block 553 JURONG WEST ST 42,1.3532181,103.7190328,1009.3775537093617,2023.4626146028672,16642.26555086173
Block 648A JURONG WEST ST 61,1.3384878999999998,103.6976281,96.03779822469582,404.64909402952264,18169.5204871135
Block 660A JURONG WEST ST 64,1.3357085,103.70450509999999,353.49784279396374,510.33256666544736,17345.38696427284
Block 654B JURONG WEST ST 61,1.3362045,103.6978318,165.74500083044168,658.0727052451632,18064.3930196891
Block 604 JURONG WEST ST 62,1.3388586999999998,103.70004859999999,321.85045469893396,466.3082357881828,17930.27755775742
Block 263 BOON LAY DR,1.3452923,103.7067696,745.3665537599744,613.4855340195955,17497.60855202134
Block 989D JURONG WEST ST 93,1.335564,103.69546679999999,316.54200359515784,759.015844100501,18290.82034655714
Block 274B JURONG WEST ST 25,1.3528156,103.7032383,1595.6953249331448,760.4284039918707,18196.556855987103
Block 601 JURONG WEST ST 62,1.3397004,103.7001843,382.4849729850239,409.40308519460365,17948.396638732498
Block 410 JURONG WEST ST 42,1.3536895,103.7264278,1216.106225602328,2182.3682181260565,15944.450265111032
Block 828A JURONG WEST ST 81,1.3450198,103.69358129999999,920.5934554976664,532.580290744847,18844.703543913114
Block 669C JURONG WEST ST 64,1.3433487,103.702718,626.3741515520662,598.4750997924041,17831.45645710385
Block 160 YUNG PING RD,1.329399,103.72145019999999,1645.3022994321516,598.740717992013,15334.811732370163
Block 606 JURONG WEST ST 65,1.3379765,103.6993094,213.44119888320984,506.33830659463376,17974.307810619273
Block 666A JURONG WEST ST 65,1.3396199,103.7014511,498.29881555402716,528.364676266919,17813.232821996677
Block 6 BEACH RD,1.3040014,103.86442640000001,419.92789693165344,305.0553450625856,2743.5070780263027
Block 32 JLN BAHAGIA,1.3262063999999998,103.8580845,784.3182343454431,1054.5288588074154,4836.838320515244
Block 63 KALLANG BAHRU,1.3210258,103.8683218,352.4969875494397,1141.0616707527033,4611.737569492182
Block 24 BENDEMEER RD,1.3192104,103.8623395,123.63031919119345,991.9515414579679,4188.214608666568
Block 684 RACE COURSE RD,1.3142205,103.85636109999999,237.73424287863162,337.0806304031238,3497.850069260876
Block 12 UPP BOON KENG RD,1.3143581,103.8700432,345.7207211569027,771.594763933156,4046.5013515032774
Block 65 KALLANG BAHRU,1.3197819,103.8683218,396.1791543612415,1124.2258955875552,4486.689336528876
Block 20 ST. GEORGE'S RD,1.3247258999999998,103.86289520000001,530.7634457960759,828.553785016695,4790.898632825817
Block 801 FRENCH RD,1.3074653,103.8605309,292.29899428882186,533.7601525227461,2893.741975499672
Block 10 GLOUCESTER RD,1.3139653999999998,103.85217349999999,332.30057311125165,579.8387443374062,3425.3740735490487
Block 14 KG ARANG RD,1.3001581,103.88422690000002,668.0257184297892,901.6636683025972,4126.498777419503
Block 59 JLN MA'MOR,1.32813,103.857139,1021.1540466917659,1048.4636346072896,5032.375285355715
Block 30 JLN BAHAGIA,1.3257668,103.8581751,737.4734958793591,1074.5337291693165,4790.431667707431
Block 9 GLOUCESTER RD,1.3136024,103.8516753,370.1244774784573,532.9937645660725,3384.1134255947422
Block 121 MCNAIR RD,1.3192635,103.8565444,576.0726936873401,893.0855441252222,4052.0855402974307
Block 466 CRAWFORD LANE,1.3050779,103.8625893,283.4185663265729,309.58113538872533,2745.5955175102395
Block 69 MOULMEIN RD,1.3189498,103.8505412,804.1167018221755,609.3292808954144,3976.040576240606
Block 52 KENT RD,1.3163579,103.8513813,562.4935654918746,517.7338364218342,3688.5557887250056
Block 59C GEYLANG BAHRU,1.3223965,103.8685256,341.6464843385906,991.7947927440234,4759.42330801571
Block 37 CAMBRIDGE RD,1.3169626,103.84938790000001,750.2332211102379,361.1073828491624,3761.4336029919205
Block 39 CAMBRIDGE RD,1.3163824,103.8484821,698.0281534572716,244.66688909227457,3704.5517681708134
Block 53 GEYLANG BAHRU,1.3244029,103.8680823,495.56271287776127,766.7028316167355,4944.445735397994
Block 113 WHAMPOA RD,1.3259365,103.8572918,808.4409206989897,1144.5176422410884,4794.29799265298
Block 13 ST. GEORGE'S RD,1.3233202,103.8626847,375.0065542928167,981.0066333990484,4634.938417408209
Block 104 WHAMPOA DR,1.3209643999999998,103.8533738,926.6620624026243,986.0102344849794,4204.247413681192
Block 103 AH HOOD RD,1.3279965,103.8447321,572.8672701470942,259.6681273928284,5028.886328464544
Block 58 MARINE TER,1.3058461000000001,103.9137193,1675.722155403186,954.0567977523002,7391.797579402969
Block 75 MARINE DR,1.3033037,103.9074434,1894.1769538805095,324.32337100163016,6639.374941760793
Block 1 MARINE TER,1.3048678,103.91861340000001,1874.4587099235364,1495.8844882152441,7871.967168049017
Block 107 PASIR RIS ST 12,1.3677198999999998,103.95750009999999,1093.5427001975265,756.9422252744596,15081.316972155331
Block 765 PASIR RIS ST 71,1.3768083,103.9347695,1669.3125502072971,807.5860498864663,13924.325196708613
Block 559 PASIR RIS ST 51,1.3664363000000002,103.95169809999999,796.0393608851293,699.1464548680765,14490.026665161915
Block 767 PASIR RIS ST 71,1.3756106000000001,103.93601590000002,1506.2436898094031,716.6126098278427,13919.527751438447
